time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi,dust,ammonia,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,surface_pressure,wind_speed_10m,wind_direction_10m,weather_code,boundary_layer_height
2026-01-01T12:00,116.9,118.0,1093.0,25.9,53.5,159.0,214,91,2.0,,15.5,82,15.5,0.0,0.0,990.9,4.7,182,3,385.0
2026-01-01T13:00,106.9,108.0,990.0,21.1,57.4,181.0,214,101,3.0,,16.6,78,16.9,0.0,0.0,990.4,3.9,227,3,525.0
2026-01-01T14:00,104.1,105.5,970.0,23.1,61.0,187.0,214,107,3.0,,16.9,77,17.3,0.0,0.0,989.9,3.3,261,3,570.0
2026-01-01T15:00,101.0,102.9,1085.0,36.7,62.6,169.0,214,89,3.0,,16.9,77,17.4,0.0,0.0,989.8,3.1,306,3,580.0
2026-01-01T16:00,104.3,105.9,1283.0,57.2,64.0,136.0,215,86,3.0,,16.8,78,17.2,0.0,0.0,989.4,3.5,332,3,540.0
2026-01-01T17:00,161.1,165.8,1502.0,75.5,64.4,85.0,215,108,8.0,,15.5,81,15.6,0.0,0.0,989.5,3.4,354,3,520.0
2026-01-01T18:00,195.6,200.2,1720.0,82.8,72.5,69.0,216,122,8.0,,15.0,85,15.1,0.0,0.0,989.9,3.8,357,3,505.0
2026-01-01T19:00,219.3,223.5,1959.0,92.8,83.8,46.0,217,132,7.0,,14.4,88,14.9,0.0,0.0,990.4,1.8,11,3,185.0
2026-01-01T20:00,241.2,244.9,2220.0,99.8,94.1,28.0,219,140,7.0,,14.2,88,14.6,0.0,0.0,991.0,1.5,330,3,130.0
2026-01-01T21:00,260.8,265.4,2570.0,101.9,104.4,18.0,222,148,7.0,,14.1,89,14.4,0.0,0.0,991.5,2.7,8,2,160.0
2026-01-01T22:00,280.3,284.1,2942.0,100.9,113.6,11.0,226,156,7.0,,13.3,91,13.2,0.0,0.0,991.3,4.1,29,0,140.0
2026-01-01T23:00,288.7,292.4,3135.0,96.7,114.0,9.0,231,159,7.0,,13.2,93,13.1,0.0,0.0,991.6,5.0,300,3,185.0
2026-01-02T00:00,266.4,271.0,3010.0,87.6,98.7,13.0,237,151,7.0,,13.3,94,13.1,0.0,0.0,991.6,6.1,302,3,315.0
2026-01-02T01:00,229.1,233.3,2705.0,75.3,74.6,20.0,242,136,7.0,,13.4,92,13.0,0.0,0.0,991.3,6.9,309,3,500.0
2026-01-02T02:00,197.0,201.2,2439.0,64.4,54.9,26.0,245,123,7.0,,13.2,92,12.7,0.0,0.0,991.3,7.4,315,3,495.0
2026-01-02T03:00,169.0,173.2,2328.0,56.6,44.8,27.0,248,112,7.0,,13.1,92,12.4,0.0,0.0,991.4,9.0,322,3,515.0
2026-01-02T04:00,150.9,155.5,2255.0,50.2,39.1,27.0,249,104,8.0,,13.0,92,12.2,0.0,0.0,991.0,8.7,328,3,515.0
2026-01-02T05:00,106.9,116.6,2087.0,18.1,21.4,40.0,250,87,17.0,,12.4,93,11.4,0.0,0.0,991.2,9.7,325,3,475.0
2026-01-02T06:00,100.8,111.8,1711.0,19.8,22.4,39.0,248,84,19.0,,12.8,90,11.8,0.0,0.0,991.8,9.2,313,3,505.0
2026-01-02T07:00,102.0,114.1,1239.0,21.9,23.9,39.0,246,85,22.0,,12.7,89,11.7,0.0,0.0,992.5,8.1,299,3,500.0
2026-01-02T08:00,97.8,111.5,877.0,22.6,25.2,44.0,244,83,24.0,,13.1,85,12.0,0.0,0.0,993.3,9.0,296,2,500.0
2026-01-02T09:00,90.6,103.8,723.0,20.3,26.4,58.0,242,80,24.0,,14.1,78,12.8,0.0,0.0,994.3,9.7,304,1,525.0
2026-01-02T10:00,78.5,91.5,679.0,16.4,27.5,78.0,240,74,23.0,,15.4,70,14.1,0.0,0.0,994.8,8.5,302,1,710.0
2026-01-02T11:00,73.1,85.2,655.0,13.4,28.2,94.0,237,72,22.0,,15.9,67,14.5,0.0,0.0,994.8,8.9,298,1,800.0
2026-01-02T12:00,72.2,83.4,620.0,11.4,28.0,105.0,235,71,21.0,,16.8,60,15.2,0.0,0.0,994.1,9.2,301,1,910.0
2026-01-02T13:00,70.3,81.5,606.0,10.2,27.4,113.0,233,70,21.0,,17.3,56,15.4,0.0,0.0,993.6,10.2,302,1,995.0
2026-01-02T14:00,69.4,80.6,619.0,11.6,26.9,114.0,231,70,20.0,,17.5,55,15.7,0.0,0.0,993.0,9.2,310,1,955.0
2026-01-02T15:00,67.8,79.4,656.0,16.9,26.4,104.0,230,69,19.0,,17.4,55,15.7,0.0,0.0,992.6,8.3,309,0,940.0
2026-01-02T16:00,67.5,78.9,721.0,24.9,26.2,88.0,228,69,18.0,,16.9,58,15.4,0.0,0.0,992.2,7.6,301,0,930.0
2026-01-02T17:00,66.6,75.9,828.0,35.8,27.1,61.0,227,68,17.0,,15.0,67,13.5,0.0,0.0,992.5,8.7,302,1,815.0
2026-01-02T18:00,79.9,88.5,1019.0,40.3,28.6,51.0,223,75,16.0,,13.8,75,12.8,0.0,0.0,992.8,5.5,311,0,415.0
2026-01-02T19:00,85.9,94.3,1252.0,46.4,30.7,38.0,218,78,16.0,,13.1,80,12.3,0.0,0.0,993.5,4.6,312,0,285.0
2026-01-02T20:00,91.0,99.4,1416.0,50.3,32.2,27.0,213,80,15.0,,12.3,84,11.7,0.0,0.0,993.8,3.6,307,0,135.0
2026-01-02T21:00,95.9,104.3,1454.0,50.2,32.7,23.0,206,82,15.0,,12.0,84,11.5,0.0,0.0,993.8,2.2,265,0,45.0
2026-01-02T22:00,100.8,109.2,1423.0,47.8,32.5,21.0,200,84,15.0,,11.1,88,10.3,0.0,0.0,993.8,3.9,254,1,45.0
2026-01-02T23:00,105.0,113.2,1382.0,44.8,31.4,21.0,194,86,15.0,,11.2,90,10.6,0.0,0.0,993.8,3.0,287,3,55.0
2026-01-03T00:00,105.7,113.9,1346.0,41.3,28.6,21.0,189,86,15.0,,11.8,89,11.4,0.0,0.0,993.3,2.7,312,3,95.0
2026-01-03T01:00,105.9,113.9,1301.0,37.1,24.8,21.0,184,86,14.0,,12.0,88,11.6,0.0,0.0,993.3,3.1,306,3,110.0
2026-01-03T02:00,105.0,112.7,1260.0,33.1,21.8,22.0,180,86,14.0,,11.9,90,11.5,0.0,0.0,993.3,3.2,322,3,140.0
2026-01-03T03:00,103.8,111.3,1216.0,28.9,19.9,24.0,178,86,14.0,,11.8,90,11.4,0.0,0.0,992.9,3.3,338,3,260.0
2026-01-03T04:00,103.1,110.6,1176.0,24.9,18.8,26.0,176,85,13.0,,11.6,88,11.2,0.0,0.0,992.2,2.3,309,3,200.0
2026-01-03T05:00,104.8,112.0,1179.0,23.4,19.8,29.0,174,86,13.0,,10.7,94,10.0,0.0,0.0,992.4,4.9,270,3,110.0
2026-01-03T06:00,104.1,111.3,1288.0,26.5,23.4,29.0,174,86,13.0,,11.1,92,10.3,0.0,0.0,992.7,5.1,266,3,150.0
2026-01-03T07:00,110.1,117.3,1440.0,30.6,28.4,30.0,174,88,13.0,,11.3,91,10.6,0.0,0.0,993.3,4.0,260,3,175.0
2026-01-03T08:00,113.2,120.6,1478.0,31.8,32.1,36.0,174,89,13.0,,11.8,88,11.3,0.0,0.0,994.0,3.6,279,3,225.0
2026-01-03T09:00,97.1,105.7,1291.0,27.3,33.4,52.0,175,83,14.0,,13.0,83,12.4,0.0,0.0,994.9,4.4,300,3,685.0
2026-01-03T10:00,83.6,92.9,992.0,20.0,33.4,73.0,175,77,16.0,,13.9,75,12.8,0.0,0.0,995.5,6.6,311,3,665.0
2026-01-03T11:00,68.9,78.9,759.0,14.3,33.1,91.0,175,69,18.0,,14.8,70,13.7,0.0,0.0,995.3,6.6,307,3,825.0
2026-01-03T12:00,68.0,78.2,667.0,10.9,32.2,103.0,175,69,19.0,,15.7,65,14.7,0.0,0.0,994.5,5.5,297,3,1015.0
2026-01-03T13:00,66.4,77.3,642.0,9.2,31.0,112.0,175,68,20.0,,16.6,59,15.4,0.0,0.0,993.8,5.2,286,1,1130.0
2026-01-03T14:00,66.1,77.1,644.0,12.1,30.7,112.0,175,68,20.0,,17.0,55,15.6,0.0,0.0,993.2,5.3,282,1,1235.0
2026-01-03T15:00,65.2,76.4,652.0,22.6,31.2,99.0,175,68,19.0,,17.1,54,15.6,0.0,0.0,992.9,5.4,284,1,1255.0
2026-01-03T16:00,66.8,77.1,686.0,37.7,32.6,78.0,175,68,17.0,,16.6,55,15.1,0.0,0.0,992.9,5.5,289,1,1240.0
2026-01-03T17:00,92.0,101.3,770.0,49.6,37.0,54.0,175,81,17.0,,14.3,70,13.4,0.0,0.0,993.0,3.6,319,0,325.0
2026-01-03T18:00,120.6,129.5,930.0,61.3,47.2,39.0,175,92,16.0,,13.3,73,12.3,0.0,0.0,993.4,3.8,319,0,170.0
2026-01-03T19:00,147.6,156.0,1139.0,77.3,61.5,18.0,177,103,16.0,,12.6,76,11.7,0.0,0.0,993.8,3.2,333,0,100.0
2026-01-03T20:00,170.4,178.8,1338.0,88.4,72.9,3.0,179,112,15.0,,12.3,77,11.5,0.0,0.0,994.4,1.8,349,0,55.0
2026-01-03T21:00,186.3,194.2,1526.0,90.1,80.1,0.0,181,119,15.0,,12.3,76,11.6,0.0,0.0,994.8,1.1,351,0,35.0
2026-01-03T22:00,198.4,206.3,1704.0,86.9,84.5,0.0,184,123,15.0,,12.2,75,11.6,0.0,0.0,994.6,0.7,360,0,30.0
2026-01-03T23:00,200.2,207.7,1810.0,82.4,83.5,0.0,186,124,14.0,,11.3,81,10.6,0.0,0.0,994.2,1.5,21,0,30.0
2026-01-04T00:00,190.0,197.4,1796.0,77.8,73.9,2.0,189,120,13.0,,10.7,83,9.9,0.0,0.0,993.8,1.8,336,0,35.0
2026-01-04T01:00,177.0,183.9,1710.0,71.9,58.9,4.0,192,115,11.0,,9.9,87,9.0,0.0,0.0,993.6,2.1,290,0,30.0
2026-01-04T02:00,162.5,168.6,1638.0,65.4,46.0,8.0,194,109,10.0,,9.1,91,8.0,0.0,0.0,993.5,3.2,273,0,30.0
2026-01-04T03:00,147.6,152.7,1602.0,57.4,37.3,13.0,196,103,9.0,,8.5,93,7.3,0.0,0.0,993.3,4.0,280,0,30.0
2026-01-04T04:00,136.0,140.2,1581.0,48.8,30.7,20.0,197,98,8.0,,8.7,94,7.4,0.0,0.0,993.1,4.4,279,1,40.0
2026-01-04T05:00,132.2,136.0,1594.0,43.8,29.0,25.0,198,97,7.0,,8.7,96,7.5,0.0,0.0,993.0,4.8,245,1,45.0
2026-01-04T06:00,127.1,130.9,1704.0,44.8,30.7,23.0,199,95,6.0,,9.1,96,7.8,0.0,0.0,993.6,6.3,275,3,80.0
2026-01-04T07:00,129.0,132.2,1848.0,45.7,33.1,23.0,199,96,5.0,,9.3,94,8.0,0.0,0.0,994.5,6.3,267,3,95.0
2026-01-04T08:00,132.2,134.6,1857.0,43.9,35.0,31.0,200,97,4.0,,10.4,90,9.3,0.0,0.0,995.5,5.2,276,3,130.0
2026-01-04T09:00,127.1,129.9,1607.0,36.7,36.0,58.0,201,95,4.0,,11.9,83,10.9,0.0,0.0,996.5,5.0,270,1,200.0
2026-01-04T10:00,114.3,117.8,1222.0,26.8,36.5,94.0,202,90,5.0,,13.7,75,12.7,0.0,0.0,996.9,5.2,290,1,375.0
2026-01-04T11:00,91.7,95.2,909.0,18.8,36.5,121.0,203,81,6.0,,15.1,68,13.5,0.0,0.0,996.7,9.2,303,1,910.0
2026-01-04T12:00,65.7,70.1,739.0,13.6,35.6,134.0,204,68,7.0,,16.1,61,14.6,0.0,0.0,995.9,7.4,315,2,1175.0
2026-01-04T13:00,61.2,66.4,639.0,10.4,34.2,139.0,204,70,8.0,,16.5,58,14.9,0.0,0.0,995.1,7.3,312,1,1230.0
2026-01-04T14:00,60.1,65.4,602.0,11.9,33.2,135.0,204,68,9.0,,16.9,56,15.3,0.0,0.0,994.6,6.9,311,1,1280.0
2026-01-04T15:00,59.0,64.3,614.0,21.0,32.8,120.0,204,65,9.0,,17.1,55,15.6,0.0,0.0,994.0,5.9,305,1,1230.0
2026-01-04T16:00,60.5,65.4,689.0,34.9,32.9,97.0,203,65,8.0,,16.5,56,15.0,0.0,0.0,993.8,5.9,293,0,1095.0
2026-01-04T17:00,95.2,101.0,853.0,64.9,40.5,55.0,203,82,11.0,,14.8,68,13.9,0.0,0.0,993.8,3.8,301,0,455.0
2026-01-04T18:00,110.1,115.0,1187.0,67.9,43.5,46.0,203,88,10.0,,13.6,74,12.6,0.0,0.0,994.2,4.7,317,0,150.0
2026-01-04T19:00,120.1,124.3,1611.0,71.7,47.6,33.0,203,92,8.0,,12.8,79,11.9,0.0,0.0,995.0,4.2,329,3,95.0
2026-01-04T20:00,127.1,130.9,1912.0,73.2,50.0,23.0,202,95,7.0,,12.7,80,11.9,0.0,0.0,995.8,3.6,340,3,80.0
2026-01-04T21:00,130.9,135.0,1990.0,70.7,49.5,20.0,200,96,6.0,,12.8,81,12.1,0.0,0.0,996.5,4.2,335,2,150.0
2026-01-04T22:00,135.0,138.8,1946.0,65.7,47.4,20.0,198,98,6.0,,12.3,85,11.6,0.0,0.0,996.5,4.3,332,1,175.0
2026-01-04T23:00,132.7,136.0,1864.0,59.7,43.9,21.0,196,97,6.0,,11.4,89,10.6,0.0,0.0,996.3,5.1,350,1,200.0
2026-01-05T00:00,123.9,127.1,1765.0,52.5,38.4,24.0,194,94,6.0,,11.1,88,9.9,0.0,0.0,995.9,6.2,350,0,210.0
2026-01-05T01:00,118.0,121.1,1628.0,44.2,31.7,29.0,192,91,5.0,,10.4,86,8.9,0.0,0.0,995.8,6.7,341,0,215.0
2026-01-05T02:00,114.6,117.3,1484.0,37.0,26.3,33.0,191,90,5.0,,10.0,85,8.5,0.0,0.0,995.5,6.1,341,0,170.0
2026-01-05T03:00,111.8,114.8,1284.0,30.8,23.1,36.0,189,89,5.0,,9.5,85,7.9,0.0,0.0,995.2,5.2,333,0,100.0
2026-01-05T04:00,109.0,112.0,1076.0,25.7,21.3,39.0,188,88,5.0,,9.2,85,7.6,0.0,0.0,995.1,5.2,316,0,85.0
2026-01-05T05:00,106.6,109.9,1032.0,22.6,22.1,46.0,187,87,6.0,,8.6,89,7.0,0.0,0.0,995.5,5.2,311,0,100.0
2026-01-05T06:00,106.4,109.4,1343.0,28.1,24.8,42.0,187,87,6.0,,8.6,90,7.2,0.0,0.0,995.8,4.6,318,0,95.0
2026-01-05T07:00,114.1,117.1,1817.0,35.4,28.5,37.0,186,90,5.0,,8.5,90,7.2,0.0,0.0,996.2,3.6,307,0,70.0
2026-01-05T08:00,121.5,124.3,2053.0,38.5,31.9,43.0,186,93,5.0,,10.1,87,8.7,0.0,0.0,997.0,5.6,287,0,80.0
2026-01-05T09:00,120.1,122.9,1798.0,33.4,34.3,70.0,185,92,5.0,,12.0,80,11.0,0.0,0.0,997.7,3.9,294,0,210.0
2026-01-05T10:00,109.4,113.2,1305.0,24.1,36.2,108.0,185,88,6.0,,13.8,71,12.7,0.0,0.0,998.2,4.5,310,0,560.0
2026-01-05T11:00,93.8,97.3,927.0,16.9,38.2,139.0,185,82,6.0,,14.6,68,13.4,0.0,0.0,998.2,6.0,297,0,705.0
2026-01-05T12:00,78.9,82.0,813.0,13.3,40.5,158.0,185,79,6.0,,15.8,64,14.7,0.0,0.0,997.2,5.4,304,0,755.0
2026-01-05T13:00,77.8,80.6,815.0,11.7,42.9,171.0,185,91,5.0,,16.6,61,15.8,0.0,0.0,996.1,4.6,312,0,750.0
2026-01-05T14:00,78.2,81.0,837.0,13.7,44.4,172.0,186,92,5.0,,17.2,60,16.2,0.0,0.0,995.6,5.6,295,0,785.0
2026-01-05T15:00,78.7,81.5,843.0,21.1,44.4,158.0,186,79,4.0,,17.2,61,16.1,0.0,0.0,995.1,6.2,300,0,785.0
2026-01-05T16:00,80.3,82.7,870.0,31.9,43.7,133.0,187,75,4.0,,16.6,64,15.3,0.0,0.0,994.9,8.6,290,3,810.0
2026-01-05T17:00,84.1,85.9,934.0,44.8,40.8,105.0,188,77,3.0,,15.0,74,14.3,0.0,0.0,994.7,5.8,296,1,365.0
2026-01-05T18:00,99.7,101.3,1073.0,49.8,41.4,90.0,187,84,3.0,,14.1,79,13.5,0.0,0.0,995.0,5.8,290,1,265.0
2026-01-05T19:00,103.8,105.2,1248.0,56.6,42.3,68.0,187,86,2.0,,13.2,84,12.6,0.0,0.0,995.4,4.9,298,3,165.0
2026-01-05T20:00,103.8,105.0,1360.0,60.5,42.5,52.0,186,86,2.0,,12.8,86,12.4,0.0,0.0,995.5,4.1,326,0,125.0
2026-01-05T21:00,103.8,105.0,1358.0,59.4,42.1,45.0,186,86,2.0,,12.2,88,11.5,0.0,0.0,995.5,4.8,335,0,165.0
2026-01-05T22:00,105.0,106.2,1292.0,55.4,41.1,43.0,185,86,2.0,,11.3,90,10.5,0.0,0.0,995.4,4.9,324,0,155.0
2026-01-05T23:00,107.3,108.3,1222.0,49.8,39.0,43.0,184,87,2.0,,11.0,91,10.1,0.0,0.0,995.2,5.2,335,0,135.0
2026-01-06T00:00,104.3,105.5,1156.0,41.7,34.7,46.0,183,86,2.0,,10.4,92,9.5,0.0,0.0,994.9,4.5,331,0,100.0
2026-01-06T01:00,100.1,101.3,1085.0,32.0,29.3,52.0,183,84,2.0,,9.9,93,8.9,0.0,0.0,994.8,5.1,312,0,90.0
2026-01-06T02:00,97.3,98.7,1037.0,24.2,25.3,57.0,182,83,2.0,,9.5,94,8.4,0.0,0.0,994.4,5.1,309,0,85.0
2026-01-06T03:00,96.4,98.0,1000.0,19.3,23.6,60.0,182,83,2.0,,9.0,95,7.9,0.0,0.0,994.3,4.5,304,0,70.0
2026-01-06T04:00,97.1,98.7,987.0,16.3,23.3,63.0,181,83,3.0,,8.5,98,7.3,0.0,0.0,994.2,4.7,286,2,50.0
2026-01-06T05:00,102.9,104.5,1064.0,19.5,25.2,57.0,181,85,3.0,,8.7,99,7.5,0.0,0.0,994.5,5.5,287,2,85.0
2026-01-06T06:00,105.7,107.3,1344.0,25.8,28.9,51.0,181,86,3.0,,8.6,99,7.5,0.0,0.0,995.0,4.0,297,3,80.0
2026-01-06T07:00,115.5,117.1,1715.0,34.3,34.0,44.0,181,90,3.0,,9.0,98,8.0,0.0,0.0,995.7,4.7,266,3,85.0
2026-01-06T08:00,124.3,125.7,1909.0,38.4,37.9,49.0,181,94,3.0,,9.9,96,8.8,0.0,0.0,996.6,6.7,278,3,105.0
2026-01-06T09:00,123.4,125.3,1766.0,34.2,39.4,78.0,181,93,4.0,,11.4,92,10.7,0.0,0.0,997.4,5.0,285,1,160.0
2026-01-06T10:00,118.3,120.6,1447.0,25.8,39.7,118.0,181,91,4.0,,13.4,84,12.8,0.0,0.0,997.9,6.0,279,0,280.0
2026-01-06T11:00,104.1,106.6,1166.0,18.8,39.5,150.0,181,86,5.0,,14.2,75,13.0,0.0,0.0,997.8,8.2,284,1,475.0
2026-01-06T12:00,84.8,87.5,986.0,14.1,38.8,166.0,182,86,6.0,,15.4,69,14.2,0.0,0.0,997.0,7.6,288,1,540.0
2026-01-06T13:00,72.2,75.7,845.0,10.9,37.6,173.0,182,93,7.0,,16.4,64,15.2,0.0,0.0,996.0,7.7,300,0,605.0
2026-01-06T14:00,67.1,71.0,771.0,12.3,36.9,169.0,182,89,7.0,,17.0,61,15.8,0.0,0.0,995.5,7.6,304,0,655.0
2026-01-06T15:00,66.1,70.3,788.0,21.9,37.3,150.0,181,75,7.0,,17.1,63,15.9,0.0,0.0,995.2,7.4,304,0,645.0
2026-01-06T16:00,68.9,72.9,873.0,36.1,38.3,120.0,181,69,6.0,,16.5,67,15.4,0.0,0.0,994.8,7.8,304,0,585.0
2026-01-06T17:00,108.3,112.9,984.0,47.5,37.8,91.0,180,87,8.0,,14.6,73,13.6,0.0,0.0,995.2,6.0,299,0,275.0
2026-01-06T18:00,121.1,124.8,1143.0,51.8,38.6,78.0,181,92,7.0,,13.2,79,12.3,0.0,0.0,995.4,5.7,302,0,175.0
2026-01-06T19:00,126.2,130.4,1329.0,57.6,39.7,59.0,182,94,7.0,,12.5,82,11.5,0.0,0.0,995.9,5.6,299,0,135.0
2026-01-06T20:00,127.6,131.3,1439.0,60.0,39.9,46.0,183,95,6.0,,11.7,86,10.7,0.0,0.0,996.4,5.3,308,0,125.0
2026-01-06T21:00,126.2,129.5,1411.0,56.5,38.7,42.0,183,94,6.0,,10.9,89,9.9,0.0,0.0,996.8,5.1,324,0,125.0
2026-01-06T22:00,125.7,129.0,1306.0,49.8,36.5,44.0,184,94,5.0,,10.3,92,9.2,0.0,0.0,996.9,5.2,329,0,125.0
2026-01-06T23:00,123.4,126.2,1205.0,42.8,33.8,46.0,184,93,5.0,,9.6,96,8.6,0.0,0.0,996.8,4.8,329,0,105.0
2026-01-07T00:00,118.3,121.1,1127.0,36.2,30.1,47.0,185,91,5.0,,9.7,96,8.7,0.0,0.0,996.3,5.0,314,0,105.0
2026-01-07T01:00,115.3,117.6,1052.0,29.3,25.8,49.0,185,90,4.0,,9.5,97,8.4,0.0,0.0,996.2,5.1,306,0,100.0
2026-01-07T02:00,112.9,115.0,1003.0,23.9,22.6,51.0,186,89,4.0,,9.0,97,7.9,0.0,0.0,996.0,5.0,300,0,95.0
2026-01-07T03:00,111.3,113.4,988.0,20.0,20.7,53.0,186,89,4.0,,7.9,99,6.5,0.0,0.0,995.8,5.0,289,0,85.0
2026-01-07T04:00,110.1,112.0,997.0,17.5,19.9,55.0,187,88,3.0,,7.9,100,6.6,0.0,0.0,995.6,4.9,278,3,80.0
2026-01-07T05:00,117.6,119.7,1030.0,21.8,23.1,49.0,187,91,4.0,,8.5,99,7.1,0.0,0.0,996.4,6.7,270,3,95.0
2026-01-07T06:00,118.3,120.6,1115.0,25.3,24.1,47.0,188,91,4.0,,8.7,99,7.6,0.0,0.0,996.7,5.2,282,3,110.0
2026-01-07T07:00,128.5,130.4,1222.0,29.8,25.6,45.0,188,95,4.0,,8.9,99,7.5,0.0,0.0,997.5,7.0,293,3,120.0
2026-01-07T08:00,125.3,127.6,1260.0,31.7,27.3,51.0,188,94,4.0,,9.5,98,8.1,0.0,0.0,997.9,8.2,302,3,190.0
2026-01-07T09:00,117.1,119.7,1164.0,28.4,29.3,73.0,188,91,5.0,,9.9,98,8.4,0.0,0.0,998.5,9.1,306,3,195.0
2026-01-07T10:00,106.2,109.0,998.0,22.5,31.5,104.0,188,86,5.0,,10.5,94,8.9,0.0,0.0,999.0,10.7,310,3,200.0
2026-01-07T11:00,94.1,97.3,865.0,17.7,33.6,130.0,188,82,6.0,,11.6,84,10.3,0.0,0.0,999.0,7.4,311,2,375.0
2026-01-07T12:00,87.1,90.8,788.0,14.4,35.7,147.0,188,79,7.0,,13.4,77,12.5,0.0,0.0,998.2,5.1,302,2,445.0
2026-01-07T13:00,84.3,88.2,744.0,12.1,37.8,159.0,188,80,7.0,,14.5,73,13.7,0.0,0.0,997.3,5.2,295,0,510.0
2026-01-07T14:00,82.4,86.4,763.0,13.8,39.5,161.0,188,81,7.0,,15.3,69,14.3,0.0,0.0,996.7,5.5,311,0,565.0
2026-01-07T15:00,82.2,85.9,888.0,22.0,40.5,146.0,188,76,7.0,,15.4,69,14.6,0.0,0.0,996.2,4.9,309,0,600.0
2026-01-07T16:00,83.6,87.1,1076.0,34.0,41.2,121.0,189,77,6.0,,15.0,71,14.3,0.0,0.0,996.0,4.7,293,0,635.0
2026-01-07T17:00,127.6,134.6,1232.0,45.8,43.2,91.0,189,95,12.0,,12.7,82,12.0,0.0,0.0,996.1,4.0,306,0,465.0
2026-01-07T18:00,137.8,143.9,1325.0,47.9,43.0,79.0,190,99,11.0,,11.9,84,10.9,0.0,0.0,996.3,5.6,320,0,220.0
2026-01-07T19:00,141.1,145.8,1386.0,50.7,42.7,63.0,190,100,9.0,,11.2,87,10.0,0.0,0.0,996.5,6.6,325,0,215.0
2026-01-07T20:00,144.4,148.5,1413.0,51.9,42.0,50.0,191,102,8.0,,10.5,90,9.2,0.0,0.0,996.9,6.3,325,0,200.0
2026-01-07T21:00,148.1,151.8,1398.0,50.8,41.1,44.0,191,103,7.0,,10.1,91,8.7,0.0,0.0,997.1,6.8,325,0,210.0
2026-01-07T22:00,152.7,156.5,1349.0,48.2,39.9,41.0,192,105,7.0,,9.9,91,8.4,0.0,0.0,996.9,7.4,321,0,205.0
2026-01-07T23:00,152.7,156.0,1291.0,44.2,37.5,41.0,193,105,6.0,,9.3,96,7.9,0.0,0.0,997.1,6.9,315,0,150.0
2026-01-08T00:00,146.2,149.0,1222.0,37.8,32.9,43.0,194,102,6.0,,8.4,98,7.0,0.0,0.0,996.6,6.0,309,1,150.0
2026-01-08T01:00,140.2,143.0,1144.0,29.9,27.2,48.0,194,100,5.0,,8.8,98,7.2,0.0,0.0,996.5,7.5,307,3,175.0
2026-01-08T02:00,135.5,138.3,1089.0,23.8,22.8,51.0,195,98,5.0,,8.9,98,7.3,0.0,0.0,996.7,8.1,309,3,255.0
2026-01-08T03:00,131.8,134.6,1072.0,20.1,20.3,52.0,196,97,5.0,,9.1,98,7.5,0.0,0.0,996.6,8.7,310,3,290.0
2026-01-08T04:00,130.4,133.2,1077.0,18.1,19.0,52.0,197,96,5.0,,8.8,99,7.2,0.0,0.0,996.5,7.8,304,3,285.0
2026-01-08T05:00,122.9,126.2,1094.0,13.1,18.3,70.0,197,93,6.0,,7.5,100,6.1,0.0,0.0,997.1,5.3,303,3,110.0
2026-01-08T06:00,113.9,118.0,1126.0,15.6,21.5,69.0,197,90,7.0,,7.7,98,6.3,0.0,0.0,997.5,4.6,312,3,140.0
2026-01-08T07:00,111.5,115.9,1169.0,18.9,26.2,68.0,197,89,7.0,,7.7,96,6.2,0.0,0.0,998.2,4.6,318,3,155.0
2026-01-08T08:00,112.0,116.4,1198.0,21.2,31.0,71.0,197,89,8.0,,7.8,95,6.4,0.0,0.0,999.0,4.1,319,3,145.0
2026-01-08T09:00,116.2,120.1,1200.0,21.3,36.1,80.0,196,90,9.0,,8.1,95,7.0,0.0,0.0,999.8,2.8,315,3,105.0
2026-01-08T10:00,111.8,116.2,1187.0,20.3,41.3,93.0,196,89,10.0,,9.0,92,7.8,0.0,0.0,1000.1,3.6,319,3,245.0
2026-01-08T11:00,92.4,97.8,1174.0,19.5,45.2,107.0,196,81,10.0,,10.2,82,9.0,0.0,0.0,999.9,3.3,331,2,355.0
2026-01-08T12:00,90.3,95.7,1141.0,17.6,46.7,124.0,196,80,10.0,,12.2,76,11.2,0.0,0.0,998.9,3.1,336,1,390.0
2026-01-08T13:00,85.7,90.8,1107.0,15.8,46.9,143.0,196,78,9.0,,13.4,73,12.4,0.0,0.0,997.7,4.1,331,1,405.0
2026-01-08T14:00,82.2,86.8,1140.0,18.9,47.4,148.0,196,76,8.0,,14.2,68,13.1,0.0,0.0,996.7,4.3,332,0,440.0
2026-01-08T15:00,77.5,82.0,1291.0,30.7,48.3,132.0,196,74,7.0,,14.4,67,13.5,0.0,0.0,995.8,3.3,338,0,445.0
2026-01-08T16:00,75.9,79.9,1510.0,47.3,49.5,103.0,196,73,7.0,,14.1,69,13.2,0.0,0.0,995.4,3.0,327,0,415.0
2026-01-08T17:00,112.9,117.6,1713.0,68.0,54.7,69.0,196,89,8.0,,13.3,73,12.6,0.0,0.0,995.0,2.1,290,0,75.0
2026-01-08T18:00,148.5,153.2,1859.0,77.0,64.0,53.0,196,103,8.0,,11.8,79,10.7,0.0,0.0,995.3,4.0,291,0,65.0
